Prepositions, Предлози, Set 04, Сет 04, "меѓу", "between"
Prepositions, Предлози, Set 04, Сет 04, "пред", "before, in front of"
Prepositions, Предлози, Set 04, Сет 04, "спроти", "opposite"
Adverbs, Прилози, Set 04, Сет 04, "никогаш", "never"
Adverbs, Прилози, Set 04, Сет 04, "одлично", "excellent"
Adverbs, Прилози, Set 04, Сет 04, "прво", "firstly, first of all"
Adverbs, Прилози, Set 04, Сет 04, "секако", "indeed; by all means"
Adverbs, Прилози, Set 04, Сет 04, "сигурно", "surely"
Pronouns, Заменки, Set 04, Сет 04, "вас, ве", "you (pl. and polite) (dir. obj. long, and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "мене, ме", "me (dir. obj. long, and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "нас, нѐ", "us (dir. obj. long, and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "неа, ја", "her (dir. obj. long, and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "него, го", "him (dir. obj. , and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "нив, ги", "they (dir. obt. , and clitic)"
Pronouns, Заменки, Set 04, Сет 04, "никој", "no one тебе, те  you (sg. dir. obj. long, and clitic)"
Conjunctions, Сврзници, Set 04, Сет 04, "и... и", "both... and"
Conjunctions, Сврзници, Set 04, Сет 04, "или... или", "either... or"
Conjunctions, Сврзници, Set 04, Сет 04, "ни... ни", "neither... nor"
Expressions, Изрази, Set 04, Сет 04, "важи", "fine, ok, agreed"
Expressions, Изрази, Set 04, Сет 04, "Да видам.", "Let me see."
Expressions, Изрази, Set 04, Сет 04, "еве, ене, ете (го, ја)", "here [he/she] is!, there [he/she] is!"
Expressions, Изрази, Set 04, Сет 04, "извини, извинете", "excuse me"
Expressions, Изрази, Set 04, Сет 04, "на гости", "be a guest, go visiting"
Expressions, Изрази, Set 04, Сет 04, "нели", "tag question asking for confirmation"
Expressions, Изрази, Set 04, Сет 04, "Од каде знаеш/знаете?", "How do you know?"
Expressions, Изрази, Set 04, Сет 04, "Повели, повелете", "please; you’re welcome; help yourself"
Expressions, Изрази, Set 04, Сет 04, "се разбира", "of course; it’s understood"
Nouns, Именки, Set 05, Сет 05, "Балкан", "The Balkans, the Balkan peninsula"
Nouns, Именки, Set 05, Сет 05, "виола", "viola"
Nouns, Именки, Set 05, Сет 05, "виолина", "violin"
Nouns, Именки, Set 05, Сет 05, "виолончело", "cello"
Nouns, Именки, Set 05, Сет 05, "гајда", "gajda (bagpipe)"
Nouns, Именки, Set 05, Сет 05, "гитара", "guitar"
Nouns, Именки, Set 05, Сет 05, "другар(ка)", "friend"
Nouns, Именки, Set 05, Сет 05, "евро", "euro"
Nouns, Именки, Set 05, Сет 05, "забава", "entertainment"
Nouns, Именки, Set 05, Сет 05, "зурла", "zurla (doublereed instrument)"
Nouns, Именки, Set 05, Сет 05, "избор", "choice"
Nouns, Именки, Set 05, Сет 05, "инструмент", "instrument"
Nouns, Именки, Set 05, Сет 05, "интернет", "internet"
Nouns, Именки, Set 05, Сет 05, "кавал", "kaval (endblown flute)"
Nouns, Именки, Set 05, Сет 05, "кантри музика", "country music"
Nouns, Именки, Set 05, Сет 05, "клавир", "piano"
Nouns, Именки, Set 05, Сет 05, "кларинет", "clarinet"
Nouns, Именки, Set 05, Сет 05, "концерт", "concert"
Nouns, Именки, Set 05, Сет 05, "место", "place"
Nouns, Именки, Set 05, Сет 05, "музика", "music"
Nouns, Именки, Set 05, Сет 05, "накит", "jewelry"
Nouns, Именки, Set 05, Сет 05, "недела", "week; Sunday"
Nouns, Именки, Set 05, Сет 05, "обоа", "oboe"
Nouns, Именки, Set 05, Сет 05, "опера", "opera"
Nouns, Именки, Set 05, Сет 05, "оро", "dance"
Nouns, Именки, Set 05, Сет 05, "пазар", "market"
Nouns, Именки, Set 05, Сет 05, "пари (мн)", "money"
Nouns, Именки, Set 05, Сет 05, "песна", "song; poem"
Nouns, Именки, Set 05, Сет 05, "пијано", "piano"
Nouns, Именки, Set 05, Сет 05, "поп музика", "pop music"
Nouns, Именки, Set 05, Сет 05, "пошта (на)", "post office"
Nouns, Именки, Set 05, Сет 05, "празник", "holiday"
Nouns, Именки, Set 05, Сет 05, "рoк музика", "rock music"
Nouns, Именки, Set 05, Сет 05, "саат", "watch; hour"
Nouns, Именки, Set 05, Сет 05, "саксофон", "saxophone"
Nouns, Именки, Set 05, Сет 05, "свирач", "instrumentalist, musician"
Nouns, Именки, Set 05, Сет 05, "стил", "style"
Nouns, Именки, Set 05, Сет 05, "тамбура", "tambura (stringed instrument)"
Nouns, Именки, Set 05, Сет 05, "тапан", "tapan (large drum)"
Nouns, Именки, Set 05, Сет 05, "тек, во текот на", "course, in the course of"
Nouns, Именки, Set 05, Сет 05, "трговски центар", "shopping center, mall"
Nouns, Именки, Set 05, Сет 05, "тромбон", "trombone"
Nouns, Именки, Set 05, Сет 05, "труба", "trumpet"
Nouns, Именки, Set 05, Сет 05, "учесник (во нешто)", "participant"
Nouns, Именки, Set 05, Сет 05, "фестивал", "festival"
Nouns, Именки, Set 05, Сет 05, "филхармонија", "philharmonic"
Nouns, Именки, Set 05, Сет 05, "флејта", "flute"
Nouns, Именки, Set 05, Сет 05, "фолклорен", "folklore; folkloristic"
Nouns, Именки, Set 05, Сет 05, "фотоапарат", "camera"
Nouns, Именки, Set 05, Сет 05, "хармоника", "accordion"
Nouns, Именки, Set 05, Сет 05, "џез", "jazz"
Adjectives, Придавки, Set 05, Сет 05, "гласен", "loud, noisy; aloud"
Adjectives, Придавки, Set 05, Сет 05, "иден", "future, next"
Adjectives, Придавки, Set 05, Сет 05, "класичен", "classical"
Adjectives, Придавки, Set 05, Сет 05, "музички", "music, musical"
Adjectives, Придавки, Set 05, Сет 05, "народен", "folk; national"
Adjectives, Придавки, Set 05, Сет 05, "одличен", "excellent"
Adjectives, Придавки, Set 05, Сет 05, "разен", "various, different"
Adjectives, Придавки, Set 05, Сет 05, "секаков", "all sorts of"
Adjectives, Придавки, Set 05, Сет 05, "сигурен", "certain, sure, assured"
Adjectives, Придавки, Set 05, Сет 05, "следен", "following, next"
Adjectives, Придавки, Set 05, Сет 05, "сличен", "similar"
Adjectives, Придавки, Set 05, Сет 05, "современ", "contemporary"
Adjectives, Придавки, Set 05, Сет 05, "спортски", "sport"
Adjectives, Придавки, Set 05, Сет 05, "традиционален", "traditional"
Verbs, Глаголи, Set 05, Сет 05, "вели/рече", "say"
Verbs, Глаголи, Set 05, Сет 05, "гледа/види", "see"
Verbs, Глаголи, Set 05, Сет 05, "дава/даде", "give"
Verbs, Глаголи, Set 05, Сет 05, "доаѓа/дојде", "come"
Verbs, Глаголи, Set 05, Сет 05, "игра/заигра", "dance; play/begin to dance;"
Verbs, Глаголи, Set 05, Сет 05, "play испраќа/испрати", "send"
Verbs, Глаголи, Set 05, Сет 05, "јаде/изеде", "eat"
Verbs, Глаголи, Set 05, Сет 05, "кажува/каже", "tell"
Verbs, Глаголи, Set 05, Сет 05, "купува/купи", "buy"
Verbs, Глаголи, Set 05, Сет 05, "мисли/помисли", "think"
Verbs, Глаголи, Set 05, Сет 05, "носи; донесува/донесе", "bring"
Verbs, Глаголи, Set 05, Сет 05, "оди/отиде", "go"
Verbs, Глаголи, Set 05, Сет 05, "се одмора/се", ""
Verbs, Глаголи, Set 05, Сет 05, "одмори", "rest, relax"
Verbs, Глаголи, Set 05, Сет 05, "пее/запее", "sing/begin to sing"
Verbs, Глаголи, Set 05, Сет 05, "пие/испие", "drink/drink up"
Verbs, Глаголи, Set 05, Сет 05, "пишува/напише", "write"
Verbs, Глаголи, Set 05, Сет 05, "покажува/покаже", "show"
Verbs, Глаголи, Set 05, Сет 05, "прави/направи", "do, make"
Verbs, Глаголи, Set 05, Сет 05, "свири/засвири (на)", "play/start to play an instrument"
Verbs, Глаголи, Set 05, Сет 05, "седи/поседи", "sit/sit for awhile"
Verbs, Глаголи, Set 05, Сет 05, "седнува/седне", "sit down"
Verbs, Глаголи, Set 05, Сет 05, "слуша/слушне, чуе", "listen"
Verbs, Глаголи, Set 05, Сет 05, "сум/биде", "be"
Verbs, Глаголи, Set 05, Сет 05, "учествува", "participate; take part"
Verbs, Глаголи, Set 05, Сет 05, "учи/научи", "study/learn"
Verbs, Глаголи, Set 05, Сет 05, "чита/прочита", "read"
Pronouns, Заменки, Set 05, Сет 05, "кому, му", "to whom"
Pronouns, Заменки, Set 05, Сет 05, "мене, ми", "me"
Pronouns, Заменки, Set 05, Сет 05, "нему, му", "him, to it"
Pronouns, Заменки, Set 05, Сет 05, "нејзе, ѝ", "her"
Pronouns, Заменки, Set 05, Сет 05, "нам, ни", "us"
Pronouns, Заменки, Set 05, Сет 05, "вам, ви", "to you"
Pronouns, Заменки, Set 05, Сет 05, "ним, им", "them"
Pronouns, Заменки, Set 05, Сет 05, "сѐ", "everything"
Pronouns, Заменки, Set 05, Сет 05, "себе(си), си", "to oneself (reflexive)"
Pronouns, Заменки, Set 05, Сет 05, "сите", "everyone"
Pronouns, Заменки, Set 05, Сет 05, "тебе", "ти"
Adverbs, Прилози, Set 05, Сет 05, "заедно", "together"
Adverbs, Прилози, Set 05, Сет 05, "пак", "again"
Adverbs, Прилози, Set 05, Сет 05, "повеќе", "more, greater; a number of"
Adverbs, Прилози, Set 05, Сет 05, "подобро", "better"
Adverbs, Прилози, Set 05, Сет 05, "после", "afterwards"
Adverbs, Прилози, Set 05, Сет 05, "потоа", "later"
Adverbs, Прилози, Set 05, Сет 05, "почесто", "more often; frequently"
Adverbs, Прилози, Set 05, Сет 05, "секаде", "everywhere"
Adverbs, Прилози, Set 05, Сет 05, "супер (invariant)", "super; excellent"
Adverbs, Прилози, Set 05, Сет 05, "така", "so; like so; thus"
Conjunctions, Сврзници, Set 05, Сет 05, "дека", "that"
Conjunctions, Сврзници, Set 05, Сет 05, "меѓутоа", "however"
Conjunctions, Сврзници, Set 05, Сет 05, "туку и", "but also; and even"
Other words, Други зборови, Set 05, Сет 05, "ајде", "come on!"
Other words, Други зборови, Set 05, Сет 05, "ќе", "future/modal particle"
Nouns, Именки, Set 06, Сет 06, "автобуска постојка", "bus stop"
Nouns, Именки, Set 06, Сет 06, "Албанец/Албанка (мн. Албанци)", "Albanian"
Nouns, Именки, Set 06, Сет 06, "амам", "Turkish bath"
Nouns, Именки, Set 06, Сет 06, "бања", "bath"
Nouns, Именки, Set 06, Сет 06, "Бит", "пазар  market (flea market)"
Nouns, Именки, Set 06, Сет 06, "близина", "vicinity, proximity, neighborhood"
Nouns, Именки, Set 06, Сет 06, "блуза", "blouse"
Nouns, Именки, Set 06, Сет 06, "боја", "color"
Nouns, Именки, Set 06, Сет 06, "булевар", "boulevard"
Nouns, Именки, Set 06, Сет 06, "бутик", "boutique"
Nouns, Именки, Set 06, Сет 06, "велосипед", "bicycle"
Nouns, Именки, Set 06, Сет 06, "вести", "news"
Nouns, Именки, Set 06, Сет 06, "Влав, Влаинка", "(мн. Власи)  Vlah"
Nouns, Именки, Set 06, Сет 06, "влез", "entrance"
Nouns, Именки, Set 06, Сет 06, "водич", "guide"
Nouns, Именки, Set 06, Сет 06, "галерија", "gallery"
Nouns, Именки, Set 06, Сет 06, "главен град", "capital"
Nouns, Именки, Set 06, Сет 06, "гроб", "grave, tomb"
Nouns, Именки, Set 06, Сет 06, "двор", "courtyard"
Nouns, Именки, Set 06, Сет 06, "дел", "part; region"
Nouns, Именки, Set 06, Сет 06, "денар", "denar (Macedonian currency)"
Nouns, Именки, Set 06, Сет 06, "дискотека", "discoteque, club"
Nouns, Именки, Set 06, Сет 06, "драма", "drama"
Nouns, Именки, Set 06, Сет 06, "дрво", "wood; tree"
Nouns, Именки, Set 06, Сет 06, "езеро", "lake"
Nouns, Именки, Set 06, Сет 06, "емисија", "broadcast"
Nouns, Именки, Set 06, Сет 06, "живот", "life"
Nouns, Именки, Set 06, Сет 06, "зеленило", "greenery"
Nouns, Именки, Set 06, Сет 06, "игран филм", "live action movie"
Nouns, Именки, Set 06, Сет 06, "изложба", "exhibit"
Nouns, Именки, Set 06, Сет 06, "иконостас", "iconostasis (wall of icons in an Orthodox church)"
Nouns, Именки, Set 06, Сет 06, "јазик", "language, tongue"
Nouns, Именки, Set 06, Сет 06, "кале", "fortress, citadel"
Nouns, Именки, Set 06, Сет 06, "картичка", "credit card"
Nouns, Именки, Set 06, Сет 06, "кеј (мн. кејови)", "quay"
Nouns, Именки, Set 06, Сет 06, "кило, килограм", "kilo, kilogram"
Nouns, Именки, Set 06, Сет 06, "клуб", "club"
Nouns, Именки, Set 06, Сет 06, "комедија", "comedy"
Nouns, Именки, Set 06, Сет 06, "кошула", "shirt"
Nouns, Именки, Set 06, Сет 06, "крај (краеви)", "edge; end"
Nouns, Именки, Set 06, Сет 06, "круша", "pear"
Nouns, Именки, Set 06, Сет 06, "лубеница", "watermelon"
Nouns, Именки, Set 06, Сет 06, "метар", "meter"
Nouns, Именки, Set 06, Сет 06, "метро", "subway"
Nouns, Именки, Set 06, Сет 06, "мобилен (телефон)", "mobile phone"
Nouns, Именки, Set 06, Сет 06, "мост", "bridge"
Nouns, Именки, Set 06, Сет 06, "народна носија", "folk costume/traditional clothing"
Nouns, Именки, Set 06, Сет 06, "носија", "costume"
Nouns, Именки, Set 06, Сет 06, "облека", "clothing"
Nouns, Именки, Set 06, Сет 06, "палто", "jacket, coat"
Nouns, Именки, Set 06, Сет 06, "панталони", "pants, trousers"
Nouns, Именки, Set 06, Сет 06, "плакат or плакатa", "poster"
Nouns, Именки, Set 06, Сет 06, "план", "plan"
Nouns, Именки, Set 06, Сет 06, "планина", "mountain"
Nouns, Именки, Set 06, Сет 06, "постер", "poster"
Nouns, Именки, Set 06, Сет 06, "почеток", "beginning"
Nouns, Именки, Set 06, Сет 06, "пример", "example"
Nouns, Именки, Set 06, Сет 06, "програма", "program"
Nouns, Именки, Set 06, Сет 06, "раскрсница", "intersection"
Nouns, Именки, Set 06, Сет 06, "река", "river"
Nouns, Именки, Set 06, Сет 06, "република", "republic"
Nouns, Именки, Set 06, Сет 06, "Ром(ка) (мн. Роми)", "Rom (Gypsy)"
Nouns, Именки, Set 06, Сет 06, "сала за концерти", "concert hall"
Nouns, Именки, Set 06, Сет 06, "спомен", "куќа  memorial house"
Nouns, Именки, Set 06, Сет 06, "србин(ка) (мн. срби)", "Serb"
Nouns, Именки, Set 06, Сет 06, "страна", "side"
Nouns, Именки, Set 06, Сет 06, "тврдина", "fortification; fortress"
Nouns, Именки, Set 06, Сет 06, "точак", "bicycle"
Nouns, Именки, Set 06, Сет 06, "трилер", "thriller"
Nouns, Именки, Set 06, Сет 06, "Турчин(ка) (мн. Турци)", "Turk"
Nouns, Именки, Set 06, Сет 06, "уличка", "narrow street, alleyway"
Nouns, Именки, Set 06, Сет 06, "уметничка галерија", "art gallery"
Nouns, Именки, Set 06, Сет 06, "херој", "hero"
Nouns, Именки, Set 06, Сет 06, "хорор", "horror (film)"
Nouns, Именки, Set 06, Сет 06, "црква", "church"
Nouns, Именки, Set 06, Сет 06, "цртан филм", "animated film"
Nouns, Именки, Set 06, Сет 06, "чаршија", "market place"
Nouns, Именки, Set 06, Сет 06, "час", "hour"
Nouns, Именки, Set 06, Сет 06, "часовник", "clock"
Nouns, Именки, Set 06, Сет 06, "чевел", "shoe"
Nouns, Именки, Set 06, Сет 06, "џамија", "mosque"
Nouns, Именки, Set 06, Сет 06, "џемпер", "sweater"
Adjectives, Придавки, Set 06, Сет 06, "албански", "Albanian"
Adjectives, Придавки, Set 06, Сет 06, "влашки", "Vlah"
Adjectives, Придавки, Set 06, Сет 06, "втор", "second"
Adjectives, Придавки, Set 06, Сет 06, "главен", "main"
Adjectives, Придавки, Set 06, Сет 06, "градски", "city, urban"
Adjectives, Придавки, Set 06, Сет 06, "десен", "right"
Adjectives, Придавки, Set 06, Сет 06, "документарен", "documentary"
Adjectives, Придавки, Set 06, Сет 06, "долг", "long"
Adjectives, Придавки, Set 06, Сет 06, "ефтин", "inexpensive"
Adjectives, Придавки, Set 06, Сет 06, "жолт", "yellow"
Adjectives, Придавки, Set 06, Сет 06, "зелен", "green"
Adjectives, Придавки, Set 06, Сет 06, "ист", "same"
Adjectives, Придавки, Set 06, Сет 06, "камен", "stone"
Adjectives, Придавки, Set 06, Сет 06, "кафен/кафеав", "brown (coffeecolored)"
Adjectives, Придавки, Set 06, Сет 06, "корисен", "useful"
Adjectives, Придавки, Set 06, Сет 06, "лев", "left"
Adjectives, Придавки, Set 06, Сет 06, "лош", "bad"
Adjectives, Придавки, Set 06, Сет 06, "модерен", "modern; fashionable, trendy"
Adjectives, Придавки, Set 06, Сет 06, "познат", "known; famous"
Adjectives, Придавки, Set 06, Сет 06, "прав", "straight"
Adjectives, Придавки, Set 06, Сет 06, "прв", "first"
Adjectives, Придавки, Set 06, Сет 06, "ромски", "Rom"
Adjectives, Придавки, Set 06, Сет 06, "сив", "grey"
Adjectives, Придавки, Set 06, Сет 06, "син", "blue"
Adjectives, Придавки, Set 06, Сет 06, "скап", "expensive"
Adjectives, Придавки, Set 06, Сет 06, "слободен", "free;"
Adjectives, Придавки, Set 06, Сет 06, "unoccupied", ""
Adjectives, Придавки, Set 06, Сет 06, "спротивен", "opposite"
Adjectives, Придавки, Set 06, Сет 06, "српски", "Serbian"
Adjectives, Придавки, Set 06, Сет 06, "тежок (тешка)", "difficult; heavy"
Adjectives, Придавки, Set 06, Сет 06, "тесен", "narrow"
Adjectives, Придавки, Set 06, Сет 06, "турски", "Turkish"
Adjectives, Придавки, Set 06, Сет 06, "широк", "wide"
Verbs, Глаголи, Set 06, Сет 06, "се враќа/се врати", "return"
Verbs, Глаголи, Set 06, Сет 06, "зема/земе", "take"
Verbs, Глаголи, Set 06, Сет 06, "значи", "mean, signify"
Verbs, Глаголи, Set 06, Сет 06, "излегува/излезе", "go out се"
Verbs, Глаголи, Set 06, Сет 06, "извинува/се извини", "excuse (oneself)"
Verbs, Глаголи, Set 06, Сет 06, "се јавува/се јави (кому)", "call; get in touch; contact"
Verbs, Глаголи, Set 06, Сет 06, "се качува/се качи", "climb up; ascend; get on"
Verbs, Глаголи, Set 06, Сет 06, "минува/мине", "pass, go through"
Verbs, Глаголи, Set 06, Сет 06, "моли/замоли", "beg, request"
Verbs, Глаголи, Set 06, Сет 06, "Ве молам", "I beg you, i.e., please"
Verbs, Глаголи, Set 06, Сет 06, "се наоѓа/се најде", "be located"
Verbs, Глаголи, Set 06, Сет 06, "наоѓа/најде", "find"
Verbs, Глаголи, Set 06, Сет 06, "немој! немојте!", "don’t!"
Verbs, Глаголи, Set 06, Сет 06, "носи (impf.)", "wear"
Verbs, Глаголи, Set 06, Сет 06, "плаќа/плати", "pay"
Verbs, Глаголи, Set 06, Сет 06, "поминува/помине", "pass by, pass along"
Verbs, Глаголи, Set 06, Сет 06, "посетува/посети", "visit"
Verbs, Глаголи, Set 06, Сет 06, "преминува/премине", "cross; cross over"
Verbs, Глаголи, Set 06, Сет 06, "продолжува/продолжи", "continue"
Verbs, Глаголи, Set 06, Сет 06, "свртува/сврти", "turn"
Verbs, Глаголи, Set 06, Сет 06, "стигнува/стигне", "arrive; get to; reach a destination"
Verbs, Глаголи, Set 06, Сет 06, "треба", "should; ought to; need to"
Verbs, Глаголи, Set 06, Сет 06, "чека/почека", "wait"
Verbs, Глаголи, Set 06, Сет 06, "чини", "cost, be worth"
Verbs, Глаголи, Set 06, Сет 06, "шета/прошета", "stroll; go for walk"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "ваш", "your"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "мој", "my"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "наш", "our"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "негов", "his"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "нејзин", "her"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "нивен", "their"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "свој", "(reflexive pronoun) one’s own"
Possessive Pronominal Adjectives, Посесивни заменки, Set 06, Сет 06, "твој", "your"
Adverbs, Прилози, Set 06, Сет 06, "бавно", "slowly"
Adverbs, Прилози, Set 06, Сет 06, "веднаш", "immediately"
Adverbs, Прилози, Set 06, Сет 06, "далеку (од)", "far (from)"
Adverbs, Прилози, Set 06, Сет 06, "десно", "right"
Adverbs, Прилози, Set 06, Сет 06, "доцна", "late"
Adverbs, Прилози, Set 06, Сет 06, "лево", "left"
Adverbs, Прилози, Set 06, Сет 06, "навечер", "in the evening"
Adverbs, Прилози, Set 06, Сет 06, "назад", "back"
Adverbs, Прилози, Set 06, Сет 06, "најмалку", "least"
Adverbs, Прилози, Set 06, Сет 06, "најмногу", "most"
Adverbs, Прилози, Set 06, Сет 06, "насекаде", "all over, everywhere"
Adverbs, Прилози, Set 06, Сет 06, "наутро", "in the morning"
Adverbs, Прилози, Set 06, Сет 06, "некаде", "somewhere"
Adverbs, Прилози, Set 06, Сет 06, "оттаму", "from there"
Adverbs, Прилози, Set 06, Сет 06, "пол, пола, половина", "half"
Adverbs, Прилози, Set 06, Сет 06, "право", "straight"
Adverbs, Прилози, Set 06, Сет 06, "рано", "early"
Adverbs, Прилози, Set 06, Сет 06, "слободно", "freely"
Adverbs, Прилози, Set 06, Сет 06, "точно", "еxactly"
Adverbs, Прилози, Set 06, Сет 06, "утре", "tomorrow"
Prepositions, Предлози, Set 06, Сет 06, "зад", "behind"
Prepositions, Предлози, Set 06, Сет 06, "по", "along, after"
Prepositions, Предлози, Set 06, Сет 06, "покрај", "along side"
Prepositions, Предлози, Set 06, Сет 06, "преку", "across"
Conjunctions, Сврзници, Set 06, Сет 06, "бидејќи", "because, for, since"
Conjunctions, Сврзници, Set 06, Сет 06, "за да", "in order to"
Conjunctions, Сврзници, Set 06, Сет 06, "па", "and, well, so, then"
Prefixes, Префикси, Set 06, Сет 06, "нај", "most, est (superlative marker)"
Prefixes, Префикси, Set 06, Сет 06, "по", "more, er (comparative marker)"
Expressions, Изрази, Set 06, Сет 06, "ало", "hello (used when answering telephone)"
Expressions, Изрази, Set 06, Сет 06, "чао", "ciao"
Numbers, Броеви, Set 06, Сет 06, "десет", "ten"
Numbers, Броеви, Set 06, Сет 06, "дваесет", "twenty"
Numbers, Броеви, Set 06, Сет 06, "триесет", "thirty"
Numbers, Броеви, Set 06, Сет 06, "четириесет", "forty"
Numbers, Броеви, Set 06, Сет 06, "педесет", "fifty"
Numbers, Броеви, Set 06, Сет 06, "шеесет", "sixty"
Numbers, Броеви, Set 06, Сет 06, "седумдесет", "seventy"
Numbers, Броеви, Set 06, Сет 06, "осумдесет", "eighty"
Numbers, Броеви, Set 06, Сет 06, "деведесет", "ninety"
Numbers, Броеви, Set 06, Сет 06, "сто", "one hundred"
Nouns, Именки, Set 07, Сет 07, "библиотека", "library"
Nouns, Именки, Set 07, Сет 07, "биологија", "biology"
Nouns, Именки, Set 07, Сет 07, "Божиќ", "Christmas"
Nouns, Именки, Set 07, Сет 07, "вежба", "exercise, drill"
Nouns, Именки, Set 07, Сет 07, "гимназија", "high school"
Nouns, Именки, Set 07, Сет 07, "декември (м)", "December"
Nouns, Именки, Set 07, Сет 07, "документ", "document"
Nouns, Именки, Set 07, Сет 07, "домашна работа", "homework"
Nouns, Именки, Set 07, Сет 07, "другарче", "friend (diminutive)"
Nouns, Именки, Set 07, Сет 07, "дружење", "friendship"
Nouns, Именки, Set 07, Сет 07, "друштво", "company"
Nouns, Именки, Set 07, Сет 07, "експлозија", "explosion"
Nouns, Именки, Set 07, Сет 07, "жал", "sorrow, pity"
Nouns, Именки, Set 07, Сет 07, "игранка", "dance"
Nouns, Именки, Set 07, Сет 07, "иднина", "the future"
Nouns, Именки, Set 07, Сет 07, "испит", "test"
Nouns, Именки, Set 07, Сет 07, "кирија", "rent"
Nouns, Именки, Set 07, Сет 07, "колоквиум", "midyear exam"
Nouns, Именки, Set 07, Сет 07, "курс (мн. курсеви)", "course"
Nouns, Именки, Set 07, Сет 07, "литература", "literature"
Nouns, Именки, Set 07, Сет 07, "Нова Шкотска", "Nova Scotia"
Nouns, Именки, Set 07, Сет 07, "образование", "education"
Nouns, Именки, Set 07, Сет 07, "одделение", "class, grade in school"
Nouns, Именки, Set 07, Сет 07, "основно училиште", "primary school"
Nouns, Именки, Set 07, Сет 07, "паричка", "coin"
Nouns, Именки, Set 07, Сет 07, "подарок", "present, gift"
Nouns, Именки, Set 07, Сет 07, "покана", "invitation"
Nouns, Именки, Set 07, Сет 07, "политика", "politics"
Nouns, Именки, Set 07, Сет 07, "политички науки", "political science"
Nouns, Именки, Set 07, Сет 07, "постдипломски студии", "postgraduate study"
Nouns, Именки, Set 07, Сет 07, "правo", "law"
Nouns, Именки, Set 07, Сет 07, "редавање", "lecture"
Nouns, Именки, Set 07, Сет 07, "предмет", "subject"
Nouns, Именки, Set 07, Сет 07, "презентација", "presentation"
Nouns, Именки, Set 07, Сет 07, "претстава", "performance"
Nouns, Именки, Set 07, Сет 07, "пријава", "application"
Nouns, Именки, Set 07, Сет 07, "разлика", "difference"
Nouns, Именки, Set 07, Сет 07, "распуст", "vacation; school break"
Nouns, Именки, Set 07, Сет 07, "религија", "religion"
Nouns, Именки, Set 07, Сет 07, "сабота", "Saturday"
Nouns, Именки, Set 07, Сет 07, "сала", "hall (music, sports, conferences, etc)"
Nouns, Именки, Set 07, Сет 07, "сарма", "sarma (stuffed vegetables, e.g. cabbage or grape leaves)"
Nouns, Именки, Set 07, Сет 07, "свет", "world"
Nouns, Именки, Set 07, Сет 07, "систем", "system"
Nouns, Именки, Set 07, Сет 07, "социологија", "sociology"
Nouns, Именки, Set 07, Сет 07, "средно училиште", "high school"
Nouns, Именки, Set 07, Сет 07, "стипендија", "fellowship award"
Nouns, Именки, Set 07, Сет 07, "студентски дом", "dormitory студија;"
Nouns, Именки, Set 07, Сет 07, "студии", "study, project; studies"
Nouns, Именки, Set 07, Сет 07, "тест", "test"
Nouns, Именки, Set 07, Сет 07, "универзитет", "university"
Nouns, Именки, Set 07, Сет 07, "учење", "studying"
Nouns, Именки, Set 07, Сет 07, "факултет архитектонски", "architecture"
Nouns, Именки, Set 07, Сет 07, "факултет градежен", "engineering"
Nouns, Именки, Set 07, Сет 07, "факултет eкономски", "economics"
Nouns, Именки, Set 07, Сет 07, "факултет земјоделски", "agriculture"
Nouns, Именки, Set 07, Сет 07, "факултет машински", "mechanical engineering"
Nouns, Именки, Set 07, Сет 07, "факултет медицински", "medicine"
Nouns, Именки, Set 07, Сет 07, "факултет правен", "law"
Nouns, Именки, Set 07, Сет 07, "факултет стоматолошки", "dentistry"
Nouns, Именки, Set 07, Сет 07, "факултет физичка култура", "physical education"
Nouns, Именки, Set 07, Сет 07, "факултет филолошки", "philology (languages and literature)"
Nouns, Именки, Set 07, Сет 07, "факултет за драмски уметности", "dramatic arts"
Nouns, Именки, Set 07, Сет 07, "факултет за информациски технологии", "information technologies"
Nouns, Именки, Set 07, Сет 07, "факултет за ликовни уметности", "fine arts"
Nouns, Именки, Set 07, Сет 07, "факултет за музичка уметност", "music"
Nouns, Именки, Set 07, Сет 07, "факултет за фармација", "pharmacy"
Nouns, Именки, Set 07, Сет 07, "февруари (м)", "February"
Nouns, Именки, Set 07, Сет 07, "физика", "physics"
Nouns, Именки, Set 07, Сет 07, "филозофија", "philosophy"
Nouns, Именки, Set 07, Сет 07, "фискултура", "physical education"
Nouns, Именки, Set 07, Сет 07, "хемија", "chemistry"
Nouns, Именки, Set 07, Сет 07, "хуманитарни науки", "humanities"
